rating,title,text,date,country
1,CARRIER PIGEONS WOULD BE FASTER,Parcel has been out for delivery for a week now. The only answer I get is that it's in a truck that has other trucks in front of it and they have to move those trucks. Sounds like a hiring problem if they have more trucks than drivers. But that's a fedex problem. My problem is that I'm still waiting for my f-ing package,"Dec 9, 2024",CA
5,FedEx is the worst delivery companies…,FedEx is the worst delivery companies I've had to deal with. Every time there's always a issue with a delivery. There's always a issue. I can never get in contact with anyone. And it's very frustrating and I hate that my shippers keep sending my shit through FedEx. Maybe that should be a note I put in when I make a order. Do Not Use FedEx!!!!!!!!,"Dec 9, 2024",US
1,I wish I could give 0 stars,I wish I could give 0 starsA company that doesn’t care at all,"Dec 9, 2024",GB
1,AVOID - WORST SERVICE ON PLANET EARTH,"I’ve had to deal with FedEx in the past and it was always a pain. Unfortunately once again, something I ordered from abroad was sent with Fedex….They've been holding my parcel for a week now. They failed to deliver it twice already saying I wasn’t at home to receive it - which is a complete LIE as both me and my wife work from home. I called them several times already, complaining, threatening... customer service couldn’t even tell me when they will try to deliver it again… how it this possible??It's 2024. If that's your standard then you should simply not exist.Do yourself a favour and avoid FedEx at all costs.","Dec 9, 2024",GB
1,Pure laziness and ignorance!,On 12/8/2024 @ approximately 1pm FedEx left 2 of my expensive packages sitting by the sidewalk because they were too lazy to walk it up to the front door or the side door! Seriously!!!! What if someone was just walking by and took my stuff since you made it so easy!!!! F you FedEx!!!!!,"Dec 9, 2024",US
1,waiting on 3 deliveries & 4 days late &…,waiting on 3 deliveries & 4 days late & they have still not updated delivery dates! They are more useless than USPS!,"Dec 9, 2024",US
1,FedEx is the worst,"FedEx is the has the WORST customer service I've ever dealt with. Instead of try to troubleshoot a problem to get a package delivered to the correct address for Christmas, supervisor Judith repeated the same statement ""I'm sorry there's nothing I can do"" about 6 times before hanging up the phone on us. I don't understand how these people have a job. Customer service with absolutely no customer care training at all.","Dec 8, 2024",US
1,Fed Up,Never again ups all the way. If a seller uses fed ex I will not buy from then. Packages on fed ex truck over a week not delivered due to bad weather. The office for fed ex I drive by each day. No bad weather here at all . Lazy and doesn't do their job.,"Dec 8, 2024",US
1,Terrible at all levels,"Lies from costumer service (2 calls), more lies from the driver who left the delivery attempted stamp on my building front door without attempting the delivery, and nobody knows anything, no schedule, nothing... and everything you're told is wrong","Dec 8, 2024",US
1,Always late,Always late. Can you be on time at least once? I mean seriously.,"Dec 8, 2024",US
1,My package is 7 days late!!,"My package is 7 days late!!! I have called twice.  They supposedly put in a ticket and still no results. I asked for a supervisor and Rozella said because of this time of year,  a supervisor is not available. This is ridiculous!!! She sounded like she could care less. Tomorrow will be day 8! Totally unprofessional and totally disappointing.","Dec 8, 2024",US
1,Please don't ship with Fed Ex,"My delivery instructions say ""leave by front door"". Fed Ex NEVER follows delivery instructions.  My packages have been hung on a barbed wire fence, thrown over the fence from the neighbors driveway or delivered down the street.Today my package was left by the driveway in the pouring rain!","Dec 8, 2024",US
1,I waited at home all day for two…,"I waited at home all day for two pallets of stock for my business to arrive, only to receive no notifications, texts, or calls. The driver pulled up, didn’t bother to come to the front door, knock, or call, and simply left a note in the mailbox stating I now have to pick up the entire delivery myself.This is completely unacceptable. I even have video footage showing me out the front of the house just two minutes before the FedEx truck arrived. You will be redelivering this urgently. I will be switching to DHL moving forward.","Dec 8, 2024",AU
1,The whole town of Carrollton,"The whole town of Carrollton, IL  has been trying to find their lost packages to be delivered by FedEx.  My package said it was on truck out for delivery for 3 days now.  Now I see they left it at the P.O. and is supposed to be delivered on Monday, will see!","Dec 8, 2024",US
1,They are the WORSED,They are the WORSED! THEY SUCK! 2 packages lost in 4 days. No excuse but they are working on it. My ass they're working on it! They never reimburse because they SUCK!,"Dec 8, 2024",US
1,FedEx you dropped the ball !,FedEx you dropped the ball !! First delivery date Friday took day off to wait for package  for the reason that no one would be here to receive. Cheked tracking and it said rescheduled for Saturday.  Waited all day. At 8:00pm checked tracking now it say they let me know when the package starts moving again.  WTH 🤦🏻,"Dec 8, 2024",US
1,I have never ever had a good experience…,I have never ever had a good experience with Fedex.  I paid for expensive overnight delivery for my wife's passport to Calgary.  It didn't even leave BC until late Fri night or Sat morning.  It was promised delivery for Fri 10 am.  I called Fedex and the promised they would expedite delivery and call me to confirm delivery.  Sat morning still no delivery.   Sat morning I called back and explained to them once again that the passport my wife needs to get on the plans is an emergency as she is the chaperone of 5 children and the children cannot leave without her.  It fell on uncaring ears.  The passport is in Calgary and they will get to it when they can.  Needless to say they will have a lawsuit on their hands to deal with.  6 flights home  hotel charges  meals  Uber  all because they wouldn't make an effort while they still had time to solve this absurdity.  I hope the people in charge makes heads roll.  One of the kids parents is a trial lawyer and says we have an excellent case against Fedex.Update  passport has been sitting in Calgary Fedex depot for 48 hours.  Further update  delivered after 4 days when I paid for 24 hour delivery.  My wife is home now and beat this we had to pay to ship it back to BC.They don't care at all.,"Updated Dec 10, 2024",CA
1,I have been given four different…Horrible Service,"I have been given four different delivery dates for two item now and they still have not delivered my items! I thought UPS was bad, wow fedex is right there at the top with UPS. They both suck big time","Dec 8, 2024",US
1,Are you freaking KIDDING me.,"Yeah, it must be nice to receive a full-time salary while being able to remain absolutely incompetent and free from any and all accountability. Took off of work yesterday to stay home to sign for a high-value shipment where direct signature was required. Tracking listed ""10:40am to 2:40pm"" which of course came and went with no package, and no tracking updates. Later in the afternoon, it was changed to ""by end of day"". However, the package was still sitting in a facility over 2.5 hours away. Over 27 hours later, the package finally left the facility, and tracking was updated to ""10:40am to 2:40pm today"", which of course got bumped to ""by end of day"" after 2:40pm came and went. It's not even listed as ""out for delivery"", so I called FedEx to have them confirm the actual day it is scheduled to be delivered. Monday, which is two days from now. So, let me get this straight: It sat 2.5 hours away for over 27 hours on a non-holiday weekday, and it won't make it to me for 72 hours after all? Either this is all a joke (which the customer service rep confirmed was not the case, before I hung up on him for his inability to provide me with any other answers whatsoever), or FedEx is literally the absolute most worthless carrier I have ever, ever encountered. UPS and USPS both royally suck, but FedEx has somehow managed to underperform even those two. That, my friends, takes an unbelievable amount of effort to achieve.","Dec 7, 2024",US
1,Amazon should stop FedEx Services,"can say that worst ever service by FedEx in the universe. I do not think they have genuine audit team reviewing the employee's work towards customer satisfaction. I would expect Amazon should immediately stop the services from FedEx, ... not only Amazon but also any online retailers should consider stop using Fedex services immediately. I will definitely check before place my Amazon orders moving forward. if it's by Fedex, then I will not place order for sure. I had bad experiences 3 or 4 times  last 1 year. and have email communication thread with them for recordings and it will be shared and escalated.","Dec 7, 2024",US
1,Delivery driver threw my package in the…,"Delivery driver threw my package in the snow at road's edge, not even close to my house. Didn't find until next day and package was soaked. After 18 calls to FedEx I was finally able to speak with a live agent. Definitely wasn't satisfied with that either.","Dec 7, 2024",CN
1,They are a company the simply does not care about wasting your time.,"I am expecting an expensive package to be delivered that needs to be signed for. They gave me an estimate saying it would be delivered yesterday by 1:30 PM so i took the morning off of work so i could sign for it. But of course it never showed up. they then said they would deliver today by 1:20 PM so i stayed home so i would be here to sign for it. No show by 1:30. Now it says it will be here by the end of the day, so i have to stay home all day so i can sign for it, or risk missing the delivery and having to deal with even more inconvenience. Assuming the driver even knocks on the door when he gets here. In the past I've had drivers walk up to my house with the ""sorry we missed you"" note already filled out and they just stick it to the door and walk away without even trying to deliver, even when I'm home waiting for them. There customer service had no answers for me. They are a company the simply does not care about wasting your time.","Dec 7, 2024",US
1,Fedex had the wrong shipping address,"Fedex had the wrong shipping address.  Instead of ""5948"", it was ""598"".  They sent me an email, that the package could not be delivered.  I called their ""help"" number, and was told that ""only the shipper could change the address, and that I needed to contact the shipper"".   THEN FEDEX HUNG UP ON ME.  By calling the number AGAIN though, I was connected to a human, and he helped.   Fedex has managed to COMPLETELY insulate themselves from their customers, and I will not go through this again.","Dec 7, 2024",US
2,I placed a order with chewy on…,"I placed a order with chewy on Wednesday I just got my order and Carol the driver for FedEx barely got my box on the porch, she could have set the box closer to the door","Dec 7, 2024",US
1,The worst service provider I’ve ever dealt with,"In all of my interactions with companies in varied industries, this is by far the worst, and most incredibly poor service I’ve ever encountered. From their site to their customer service to their actual service delivery. If I could give zero stars I would….. appauling.","Dec 7, 2024",IE
1,Fedex Shipping Issue,"Did an upgrade with ATT online after the local store was out of the Samsung Galaxy S24 Ultra. It was shipped by RLC today via Fedex. It requires a signature and every restriction possible. Fedex says ATT needs to call them to allow holding it at the local Walgreens, but ATT says they can't do that. Fedex also doesn't allow the option to deliver at a time when I'll be home. I work all day from 8-5pm. I've told both Fedex and ATT that they can cancel my order and ship the item back. I will not sign the door tag to have it left at my residence. The ATT rep was very nice I talked to, but this is a systemic failure by both ATT and Fedex. UPS is great and I've never had issues with them. I'd switch to another carrier, but unfortunately, ATT is the only carrier with service where I live. Fedex is a complete joke and I avoid them like the plaque. There is a reason UPS delivers more packages then them.","Dec 7, 2024",US
1,Package has been in my city for a week…,Package has been in my city for a week and they keep pushing my delivery back one day at a time.  If it says out for delivery that should mean what it’s supposed too. Now I have to wait til next week??? How are you guys so bad at following though,"Dec 7, 2024",CA
1,FedEx continues to be incompetent at delivering,"Same as before, FedEx logistics is incompetent!!! They have had my parcel since Dec 2, it is now Dec 7.  The shipper confirmed that FedEx picked up the parcel from them on Dec 2, but tracking shows they do not have it.  Customer Service rep said they don't have it.  Calling Customer Service is a waste of time.  This is pet food, so an important parcel to deliver in a timely manner.  I and the shipper are getting the run around and being lied to about the status of the package and when it will finally get scanned into their system for delivery. FedEx is the worst at delivery & customer service.  Use UPS instead, they are much better!!!","Dec 7, 2024",CA
1,Fedex Austell ga is a joke and ellenwood ga are a…,Fedex Austell ga and ellenwood ga are a disaster an absolute joke. Do not use fedex. Go to ups,"Dec 7, 2024",US
1,Poor service,If my package is delivered on the new projected date it will be the 6th day for an overnight package.  I was told they have a lot of packages.   What a surprise.      There is no excuse when you take payment but do not live up to the contract,"Dec 7, 2024",US
1,Worst ever tracking,"Worst ever tracking, notification and customer response I have ever experienced. They do not have systems and logistics working in anyway to satisfy the most basic expectations of a customer. Appalling service.","Dec 7, 2024",GB
1,Delivery driver banging on my door like…,"Delivery driver banging on my door like he was trying to break it down. No time to answer and left parcel with someone form my st, no card left.","Dec 7, 2024",GB
1,FedUp with FedEx,"This time, I expected my package on Friday per the company I ordered from. FedEx showed it would be delivered a day early on Thursday. Thursday comes and goes and then it says it will be delivered on Friday.... now Friday as come and gone and now it says a delivery date will be provided when the package starts moving again. Luckily, I am not overly suprised because this happens A LOT. If a package is on time, it's usually delivered to one of my neighbors so I have to go look for it. Get it together. It's shameful.","Dec 7, 2024",US
1,The lady at the fedex facility on Craig…,"The lady at the fedex facility on Craig Place in Hillside was ok when I went to pick up my package . I’m rating a 1 not to her , but to the driver who was supposed to initially deliver my package . Based on my del info her name is Keosha. She did not ring my bell to inform me she was outside with my package . I was home all day. No fedex slip was even left . I am livid ! They said they would have to reattempt delivery the next day . Lo and behold I track my package the next day and guess who is set to deliver , yup Keosha again. The worker who doesn’t do her job . And guess what ? Same thing happened ! I was home all day and all of a sudden get a message saying delivery failed again . She , again, refused to let me know she was outside . Ma’m how would I know if you’re outside if you don’t attempt to ring the doorbell?! No fedex slip was left , once again . I was fed up and eventually just went to FedEx on Craig Place in Hillside to pick up my package . So damn inconvenient. It’s a shame FedEx hires people who can’t do the basic part of their job . I am really dissatisfied with my experience but in the end I’m happy to finally have my package . Imagine how many other customers she’s done this to .","Dec 7, 2024",US
1,FedEx sucks,Saw the fedex truck coming and was excited to be receiving my order. 5 minutes later I got a notification that my order will be ready for pick up next business day. Lazy driver arrived and didn’t even attempt to deliver just walked to front door and pasted a notice and left. Just plain irresponsible and lazy. Will never use them. -5 stars if I could,"Dec 7, 2024",CA
1,They dont deliver just send you sms…,"They dont deliver just send you sms ""cannot deliver"" but they werent even here shitty company 3rd time this happens to me in 5 months.","Dec 7, 2024",SE
1,This company is the worst,"This company is the worst. I submitted a request to have my package rerouted to a pick up location one block away from my house on 11/27. For over a week, the status of my package was ""Out for Delivery"" and was never updated. Today (12/6), I go to the pick up location to check the status of the package, and they tell me they don't have it because it had arrived more than 5 days ago, so they gave it to a Fedex driver to return to sender. Why was the tracking status never updated??? So I call FedEx Customer Service and the lady tells me that the package was already shipped back to Italy and that they should have the package. Well, so I call the website where I placed the order and they told me that's extremely fishy and that if they DID ship it back to sender, there should be a new tracking provided (which there isn't) and they never received the package. These guys led me around in circles and they obviously have no clue where my package is and their customer service was lying over the phone. Take your business elsewhere.","Dec 7, 2024",US
1,FedEx doesn’t even rate on the scale,So let me tell you a story—for those of you that live in Western Canada will know where these places are- so the tracking of my item shows item picked up in Kelowna (3rd) at about 9:30am- arrived in Calgary at sorting facility (3rd) at about 6pm- Wed. 4th tracking says it is in Vancouver at 7:20 pm—Thur. at about 11 am it says on truck for delivery will be delivered by 8 pm—wait all day for package- nothing— I call them and they say it has been updated to be redelivered tomm (6th)—customer rep tells me that the depot closes at 7pm and my parcel is there- I ask him how can they close at 7pm when my app says will be delivered by 8pm and he has no answer— so I have now waited 2 days at home and no package— I call again Fri.am to arrange for a pick up and that rep tells me that they tried to deliver yesterday and no ANSWER— I tell them they are full of it cause I was home all day and that I have cameras with no notification that anyone walked up my driveway—( just like everyone says REALLY BIG LIARS)- I make arrangements to pick it up ( which the pick up depot is only about 20 mins from my house)- I get there just before 9 am and now they tell me that the package is at the ground shipping/delivery depot which is about a 1 min drive down the street- I ask if I can go there to pick it up—NO—we will write up a ticket for it to be brought back to the pick up depot— how long will that take— sometime in the afternoon- I told them to just deliver it cause I’m not driving back here again— at 11:18 am it finally says on truck for delivery and at 12:58 pm a personal mini van pulls up and delivers my package— I know it wasn’t cause they are busy cause about 45 mins later I was out walking the dog and big FEDEX truck drove by about a block from my house— I think the delivery driver was to chicken to come to my house cause he knew he was going to get chewed out for lying- I wish I new how to put pictures on here cause my delivery notification picture looks like someone took a picture of their finger— if I could rate FEDEX zero stars I would,"Dec 7, 2024",CA
1,Website states package picked up on…,Website states package picked up on 12/2/2024.  On 12/6/2024 the phone dumb bot claims label created but not picked up yet.  Someone is lying........,"Dec 7, 2024",US
1,Service so poor its insulting,"My parcel has been on the delivery truck 4 times and has not yet made it to my home, each day it goes back to the warehouse, customer service is an ironic reference since tickets are meaningless, there is no chain of command to find a responsible person and call backs do not happen. So the parcel might well end up in an endless loop where no one ever delivers it. Remarkable that a company this large is so disorganized and inefficient, a man with a donkey would easily out perform them.","Dec 7, 2024",CA
1,I have recieved 3 separate emails…,"I have recieved 3 separate emails giving me 3 diffrent delivery dates, 12/4 12/5 12/6 and still have not recieved the package. I contacted customer service and recieved the run around, even spoke to a supervisor who guaranteed me a delivery on 12/6! I will be contacting the company I purchased from, Bass Pro, and let them know about the issue I am having with their contracted shipper. I will not us Fedex again and will not purchase from anyone who uses them.","Dec 7, 2024",US
1,My delivery got stuck at thr Woodbridge…,"My delivery got stuck at thr Woodbridge depot on the day of delivery. We were expecting this to be on time since it was an urgent expensive purchase. I called fedex customer service. I tell the guy that Is there a way we can go to the Woodbridge depot and pick it up cause we need it. He says he's called the depot 3 times and there's no answer and hr can send an email saying urgent to ask for us to pick up today. Says I will get a call today. I got a call 30 mins later and the girl telling me that she is not the Woodbridge location and to call back Customer service and get them to contact again. I call again and this time being told he can't do anything that thr store we purchased from has to send an email asking if we can pick it up from them and when is good, also there is no phone number for the public to be able to contact the location. Of course there isn't.  All of this was absolutely useless. Not 1 person has a clue what the other is doing working there. This is nothing but beyond frustration.","Dec 7, 2024",CA
1,package has disappeared,Ordered merchandise from a major company..shipped on Nov 26 by Priority mail.  Should have been delivered no later than Nov 30.  Contacted Seller & was told I was given wrong tracking number & that parcel was shipping by FedEx to be handed over to USPS for final delivery.  It is now Dec 6 and to date there is absolutely no record of either tracking number...never been scanned.  Appears that my very expensive purchase has vanished....thanks a lot FedEx...,"Dec 7, 2024",US
1,If possible I would leave 0 stars,If possible I would leave 0 stars. I have been waiting on a package all afternoon with a continuously changing delivery time. I finally called and spoke to a Customer Service agent who was great who checked with dispatch and relayed that package would arrive by 5pm. So at 422pm Friday I received email that package was now delayed till Monday afternoon!! Called back and was told that package hasn't even been shipped to delivery terminal. Why could they not tell Me this earlier in the day so I could Use all afternoon on something constructive rather than waiting to go get package for installation. I Guess FedEx enjoys stringing folks along and wasting their time. FedEx You Suck!! thanks for the continuous lying and poor service.. Never use them if there is another option,"Dec 7, 2024",US
2,Just don't lie,"If they make up their mind when they'll actually send something, it would lead to a lot more customer trust. So, rather than updating saying it'll arrive in the morning, actually the afternoon, actually ""By end of the day"", just say which date it will arrive on.  People can stand delays more than they can stand being wilfully lied to.","Dec 7, 2024",GB
1,Worse experience ever,"Worse experience ever. I still have not received my package which was supposed to be delivered a week and a half ago and everytime I bring up my concerns, they just say give us one more chance. One more chance my ass.","Dec 6, 2024",US
1,Worst possible delivery service available,"After paying a hidden fee of $23 on the day of delivery; they're now holding my package, 3 days late, at a ""local"" facility (its a $60 bridge fee and 4 hours away)","Dec 6, 2024",CA
1,SUSPICIOUS ACTIVITIES,"I really do not understand why my parcel got to the depot. Shows it got there and what time it got there and then delivery was scheduled, now come and tell me two weeks later they cannot locate the parcel in the depot now. Why would the delivery be scheduled and cancelled but tracking shows item got to that depot and is still in that depot They are refusing to deliver my item. Suspicious activities with this company.","Dec 6, 2024",GB
1,Dedicated to their own lies if nothing else...,"What went wrong was that the delivery person lied, said they attempted to deliver.  No fedex truck or person show on my ring camera at that time and no door tag was left. When I called them on it the story changed to  ""the shipper asked the item be returned.  I called the sender and confirmed that was a lie, then the story became ""recipient refused delivery, returning to sender"". Mind you 2nd day service with signature is supposed to attempt at least 3 times.  I guess they felt petty and wanted to bite back.  Highly unprofessional.","Dec 6, 2024",US
1,Held hostage in my home waiting. And waiting. And waiting.,"What a joke. From their inaccurate delivery time windows to their horrible call tree menu to their outdated website and extremely poor operational performance, I dread buying from a retailer who partners with this crappy vendor.","Dec 6, 2024",US
2,Really appalling service,Really appalling service ! They were supposed to deliver a pallet on 3/12/24 and they managed to screw up the customs clearance! They emailed they were going to deliver on the 6/12/2024 but no one shows up and no call. Just terrible.,"Dec 6, 2024",GB
1,This company does not even deserve one…,"This company does not even deserve one star. I've never seen a company mess up my packages so much in my entire life. Sick and tired of these people and they should stop while they're ahead, I run a local business and need my packages delivered on a timely matter which every other courier does you somehow take 4 to 5 days longer, sometimes seven... unbelievable","Dec 6, 2024",CA
1,Worst Fedex ever,"Worst Fedex ever, hope this company should should banned forever.My package was on destination for 8 days …. No one stupid people delivered until I reached out…I wrote big letter to all companies who ever use fedex to deliver people packages.","Dec 6, 2024",CA
1,If I could rate it 0 I would,If I could rate it 0 I would. I was guaranteed a package within 7 business days. It’s been 8 business days and all they can say is that my package is in a truck somewhere. Can’t locate the truck don’t understand why it was shipped via ground when it was to be shipped air. It’s very frustrating as this package by not receiving it on time has incurred many fees on my end. They advised to submit a claim with total value. I can submit the value of claim but can not express how much time invested in this shipment and the delay in my travel plans due to this experience and lack of professionalism for such a large company.,"Dec 6, 2024",CA
1,Do not use this company after…,Do not use this company after paying134.00 for overnight from Canada to Minnesota it got hung up in customs and then took another day then they said it was going into the weekend and they could not deliver until Monday!! Here is the real problem Fedex is fully aware of the customs delays in Memphis TN and they do not pass that info to the consumer if you are reading this and had the same problem we are now organizing a class action suit. Details to follow but post your complaint here,"Dec 6, 2024",US
1,Unnecessarily Chaotic,"** **Update** **Finally spoke to a rep, she wasn't taking the call seriously, talked over me, interrupted when answering her questions. She then claimed to have given me information, she hadn't.I asked her to end the call, so I can do the feedback survey about our interaction. Instead, she muted herself. So, I couldn't access the survey until she hangs up.I told her, it was unprofessional, that I was not hanging up. She still wouldn't unmute herself or end the call, so I waited.Eventually, I said.. I'm not hanging up, so your boss is going to listen to this call, and hear you muting yourself for 40 minutes, to prevent a client from sharing their feedback. She then unmuted herself to argue with me. At that point, I lost it. I had to yell at her. Then she hung up. Based on this ridiculous experience, I highly doubt FedEx will bother to reach out or coach their feisty agents, at the Philippines call center.  - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - (Original)Can't find my parcel marked as delivered. Their automated system just says it's delivered, no picture/location, and doesn't allow a transfer to a representative. Called five times, and also tried their website chat.","Dec 6, 2024",CA
1,They delivered my package to someone…,They delivered my package to someone else’s address and sent me a photo. They refused to tell me the address they delivered to but in the photo I could see that they delivered packages other than mine as well.They gave me the name of the driver and the time of delivery but no way to contact the driver. I asked but they refused. They are extremely customer unfriendly to recipients of packages. All my neighbors report the same problem of their packages being delivered to wrong addresses and lack of assistance from FedEx. Horrible service.,"Dec 6, 2024",LU
1,I paid second day shipping,"I paid second day shipping.  The package was out for shipping 3 days in a row.I spoke with Local and corporate just a bunch of lies, first excuse was accident, second time no reason,  I  asked Driver Axle what happened he said that it just got off the trailer this morning.  All lies as you can see by the tracking. Monday, 12/2/2411:07 AMShipment information sent to FedEx3:30 PMPicked upSOUTH BEND, IN3:32 PMShipment arriving On-TimeSOUTH BEND, INTuesday, 12/3/244:58 PMDeparted FedEx hubINDIANAPOLIS, INWednesday, 12/4/242:10 AMAt destination sort facilityMINNEAPOLIS, MN9:40 AMAt local FedEx facilityEAU CLAIRE, WI9:44 AMOn FedEx vehicle for deliveryEAU CLAIRE, WI6:11 PMAt local FedEx facilityEAU CLAIRE, WI6:21 PMAt local FedEx facilityPackage not delivered/not attemptedEAU CLAIRE, WI7:05 PMDelivery updatedEAU CLAIRE, WIThursday, 12/5/248:28 AMAt local FedEx facilityEAU CLAIRE, WI9:12 AMOn FedEx vehicle for deliveryEAU CLAIRE, WI6:54 PMAt local FedEx facilityPackage not delivered/not attemptedEAU CLAIRE, WI6:55 PMAt local FedEx facilityEAU CLAIRE, WI6:57 PMDelivery updatedEAU CLAIRE, WIFriday, 12/6/248:11 AMAt local FedEx facilityEAU CLAIRE, WI9:09 AMOn FedEx vehicle for deliveryEAU CLAIRE, WI Good thing this company is built on honesty and integrity This is what $30 second day gets you","Dec 6, 2024",US
1,Joke. On time delivery! Not,I used Fed Ex 2 times. The 1st time and the last time. I sent package which I was told guaranteed December 4th when I sent the package. Arrives a day late but Fed Ex says no guarantee when busy? Is this not your business to have packages on time and as promised and what I paid for? Called and poor excuses. Never again. Don’t fall for the false promises and I hope everyone can use a different service.,"Dec 6, 2024",CA
1,Do not use FedEX  I spent 30 minutes on…,Do not use FedEX  I spent 30 minutes on line and you cant reach anyone. HORRIBLE customer service,"Dec 6, 2024",US
1,Thank you for ruining yet another…,"Thank you for ruining yet another exciting family moment. You have one job, get a package from one place to the other within the allotted time period YOU have provided us, and that rarely seems to happen. Your 15 minutes was  being represented by a beach ball on a stranded island. It’s been down hill from there.","Dec 6, 2024",US
1,All gone horribly wrong in the UK…,"It’s all gone horribly wrong in the UK since the TNT merger. Pickups failed, deliveries failed, parcels damaged, bikes missing from the depot (presumed stolen), promises broken. They used to have a comprehensive customer service department, now I speak to somebody in another country (quite often with poor spoken English) who opens a case reference for me but nobody does anything about it, I am not phoned, the parcel is still undelivered and I’m sat here in limbo while my Customer is leaving ME one star reviews when the failure is nothing to do with me! Absolutely fed up with this fiasco. FedEx you clearly don’t have enough staff and your depots seem to have absolutely no accountability. I’m beyond disappointed at this point.","Dec 6, 2024",GB
1,The drivers that don't give a damn.,"I don't know what's wrong with delivery companies today. They take your money and the package, and that's where the care ends....if there was such a thing in the first place.I had a package arrive from France, and all it said on the app was it was signed for by a neighbour. That's great until you get home to find they haven't left a card saying which neighbour it's been left with....all the neighbours I've tried so far didn't receive it. You then try getting hold of FedEx and they are not use what so ever. Either FedEx is owned by Evri or they are in competition for worst delivery company of the year award. You both deserve it.","Dec 6, 2024",GB
1,It is worth the extra money to not use FedEx or UPS,FedEx and UPS are in a race to the bottom but I think FedEx is currently winning. They lead by their apathy toward any semblance of customer service and a total disregard for doing a good job.,"Dec 6, 2024",US
1,I ordered 20 products from Home Depot…,"I ordered 20 products from Home Depot and they sent it by FedEx from MA, and I live in New Jersey !! So, FedEx sends notification that I'd receive them 12/5/24 between 1:30-3:30pm. While tracking them after those hours were missed, the truck was one town away from mine for 5 hours and NEVER delivered them. They were called and said they definitely would be delivered, then the map went dead and the next online map said ""we will give a date and time once the truck moves"". The damned truck moved all day and didn't deliver parts I need tomorrow ! What a way to jerk around a customer ! So now they can't tell me when it will be delivered or the day? Lying to your customers is NOT the way to treat them- and expect their business. I don't recommend them to anyone.","Dec 6, 2024",US
1,FedEx delivery delays every time,"FedEx delivery delays every timeI was notified by FedEx that a delivery will arrive today and it will require a signature. I took the day off, but as usual, they just updated the delivery date at 6 PM that they will instead deliver tomorrow. I tried to talk to a person to ask how probable it is that the delivery will be re-scheduled again tomorrow, because for obvious reasons I cannot sit at home every day hoping for the package arrives, but guess what, you can try their chat assistant or their phone assistant, both will be utterly useless, just a waste of time, designed to keep the facade of a customer support, but prevent you from being able to talk to a human and actually resolve your problem. FedEx consistently proves how little they care about their customers, or the damage they cause. They ignore feedback and utterly arrogant. I wish a respectful competitor enters the market and removes this joke of a company from the map. Since same basically happens every time when my delivery is fulfilled by FedEx, from now on I will try to prevent ordering from companies using FedEx to deliver and will suggest them to pick another company for delivery.","Dec 6, 2024",CA
1,Screw your business package gotta get delivered,"Driver's blocked the entrance to my business, then cursed and argued when asked to move, my customer's had to drive on the sidewalk to get into my establishment.","Dec 6, 2024",US
1,Your driver just stopped and dropped my…,"Your driver just stopped and dropped my big package off and left it right by the road leaning against our mailbox, instead of delivering it to our front door. It was very unprofessional and someone could have stolen it, especially this late at night. Luckily we heard him or it probably wouldn't have been there in the morning. Worse service ever","Dec 6, 2024",US
1,I would give them a zero if I could,I would give them a zero if I could. I have been waiting on my delivery for 3 days now. It’s at the greenwood facility and they say it’s out for delivery they have even come by my house twice  stopped and then drive way. I’ve called the 800 number 3 times they say they will get it delivered this last call tonight they said the package was placed in hold? I never put it on hold and they don’t know who did she said she would remove the hold and have them deliver it tonight. Still nothing it says delivery is for tomorrow you watch I still won’t get it.  I don’t know who I driving this bus but why in the hell would you drive to a Customers home and not leave the package?  I just don’t understand this. They say they will call me and update me and nothing. I even have them on my security camera stopping in front of my house and then leaving without leaving my package,"Dec 6, 2024",US
1,Fed ex is the worst.,"Delivered a $660 package out by the road under a tree when you can drive 30 more feet right to my front door. A week late. It was also snowing, I have never seen a more ridiculous delivery in all my days.","Dec 6, 2024",US
1,4 days I sat at home waiting on…,4 days I sat at home waiting on delivery 4 delivery dates given still no package. I don't  have a thing in the world to do except sit here and wait on Fed ex to deliver so it doesn't  get stolen. I hate to deal with Fed ex. For about 2 years I refused  to order from anyone who used them.,"Dec 6, 2024",US
1,They send me an e-mail saying,"They send me an e-mail saying “delivery between 9:30am-1:30pm”As soon as 1:31pm came, I checked the update & it now says “by the end of the day 10pm”This always happens to me with fed ex.THE MOST UNPROFFESIONAL shit a delivery company can do, other than smash/lose your package.","Dec 6, 2024",CA
1,Don’t use FedEx!,Don’t use FedEx!! They always do mistake. They don’t care about your package!!. Stupid people. There always missing packages i don’t understand how they do!! take your job seriously stupid delivery guys!!,"Dec 6, 2024",CA
1,If I could give 0 start I would,"If I could give 0 start I would . This company needs to go back to being Kinkos & stick to printing because shipping & delivering is not their specialty . I can’t get a straight answer out of anybody , my packages are countable delayed , drivers do not attempt to deliver they drive past your home , I have never gotten a package on time with FedEx forcing me to stop shopping with merchants who use FedEx as shipping . This company should have been disbanded YEARS ago . The most inconveniencing company in the world . Worst shipping company to ever hit the face of the earth . They need to be shut down!!","Dec 5, 2024",US
2,The worst shipping service,"The worst shipping service. Much worse than USPS. UPS is running circles around FedEx. Probably lots of worthless DEI hires screw up all the shipping.Most of the time, you can't rely on their delivery dates. It could be earlier, it could be on time, but most of the time it's late, at least by a day.","Dec 5, 2024",US
